PACKET_ID,SEGMENT_ID,PACKET_TYPE,CONTROL_PACKET_TYPE/APP_NAME,SOURCE_ID,DESTINATION_ID,TRANSMITTER_ID,RECEIVER_ID,APP_LAYER_ARRIVAL_TIME(US),TRX_LAYER_ARRIVAL_TIME(US),NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_ARRIVAL_TIME(US),PHY_LAYER_START_TIME(US),PHY_LAYER_END_TIME(US),APP_LAYER_PAYLOAD(Bytes),TRX_LAYER_PAYLOAD(Bytes),NW_LAYER_PAYLOAD(Bytes),MAC_LAYER_PAYLOAD(Bytes),PHY_LAYER_PAYLOAD(Bytes),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS,SOURCE_IP,DESTINATION_IP,GATEWAY_IP,NEXT_HOP_IP,,End-End Delay
5,486,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,55921345.6,55933553.6,55933553.6,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,486,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,55933553.6,55945761.6,55945761.6,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,487,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,55933554.56,55945762.56,55945762.56,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,487,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,55945762.56,55957970.56,55957970.56,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,488,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,55945763.52,55957971.52,55957971.52,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,488,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,55957971.52,55970179.52,55970179.52,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,489,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,55957972.48,55970180.48,55970180.48,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,489,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,55970180.48,55982388.48,55982388.48,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,490,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,55970181.44,55982389.44,55982389.44,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,490,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,55982389.44,55994597.44,55994597.44,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,491,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,55982390.4,55994598.4,55994598.4,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,491,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,55994598.4,56006806.4,56006806.4,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,492,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,55994599.36,56006807.36,56006807.36,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,492,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56006807.36,56019015.36,56019015.36,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,493,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56006808.32,56019016.32,56019016.32,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,493,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56019016.32,56031224.32,56031224.32,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,494,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56019017.28,56031225.28,56031225.28,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,494,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56031225.28,56043433.28,56043433.28,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,495,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56031226.24,56043434.24,56043434.24,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,495,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56043434.24,56055642.24,56055642.24,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,496,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56043435.2,56055643.2,56055643.2,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,496,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56055643.2,56067851.2,56067851.2,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,497,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56055644.16,56067852.16,56067852.16,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,497,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56067852.16,56080060.16,56080060.16,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,498,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56067853.12,56080061.12,56080061.12,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,498,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56080061.12,56092269.12,56092269.12,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,499,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56080062.08,56092270.08,56092270.08,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,499,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56092270.08,56104478.08,56104478.08,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,500,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56092271.04,56104479.04,56104479.04,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,500,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56104479.04,56116687.04,56116687.04,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,501,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56104480,56116688,56116688,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,501,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56116688,56128896,56128896,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,502,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56116688.96,56128896.96,56128896.96,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,502,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56128896.96,56141104.96,56141104.96,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,503,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56128897.92,56141105.92,56141105.92,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,503,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56141105.92,56153313.92,56153313.92,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,504,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56141106.88,56153314.88,56153314.88,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,504,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56153314.88,56165522.88,56165522.88,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,505,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56153315.84,56165523.84,56165523.84,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,505,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56165523.84,56177731.84,56177731.84,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,506,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56165524.8,56177732.8,56177732.8,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,506,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56177732.8,56189940.8,56189940.8,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,507,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56177733.76,56189941.76,56189941.76,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,507,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56189941.76,56202149.76,56202149.76,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,508,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56189942.72,56202150.72,56202150.72,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,508,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56202150.72,56214358.72,56214358.72,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,509,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56202151.68,56214359.68,56214359.68,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,509,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56214359.68,56226567.68,56226567.68,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,510,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56214360.64,56226568.64,56226568.64,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,510,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56226568.64,56238776.64,56238776.64,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,511,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56226569.6,56238777.6,56238777.6,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,511,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56238777.6,56250985.6,56250985.6,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,512,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56238778.56,56250986.56,56250986.56,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,512,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56250986.56,56263194.56,56263194.56,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,513,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56250987.52,56263195.52,56263195.52,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,513,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56263195.52,56275403.52,56275403.52,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,514,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56263196.48,56275404.48,56275404.48,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,514,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56275404.48,56287612.48,56287612.48,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,515,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56275405.44,56287613.44,56287613.44,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,515,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56287613.44,56299821.44,56299821.44,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,516,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56287614.4,56299822.4,56299822.4,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,516,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56299822.4,56312030.4,56312030.4,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,517,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56299823.36,56312031.36,56312031.36,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,517,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56312031.36,56324239.36,56324239.36,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,518,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56312032.32,56324240.32,56324240.32,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,518,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56324240.32,56336448.32,56336448.32,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,519,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56324241.28,56336449.28,56336449.28,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,519,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56336449.28,56348657.28,56348657.28,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,520,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56336450.24,56348658.24,56348658.24,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,520,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56348658.24,56360866.24,56360866.24,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,521,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56348659.2,56360867.2,56360867.2,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,521,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56360867.2,56373075.2,56373075.2,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,522,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56360868.16,56373076.16,56373076.16,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,522,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56373076.16,56385284.16,56385284.16,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,523,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56373077.12,56385285.12,56385285.12,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,523,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56385285.12,56397493.12,56397493.12,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,524,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56385286.08,56397494.08,56397494.08,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,524,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56397494.08,56409702.08,56409702.08,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,525,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56397495.04,56409703.04,56409703.04,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,525,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56409703.04,56421911.04,56421911.04,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,526,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56409704,56421912,56421912,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,526,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56421912,56434120,56434120,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,527,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56421912.96,56434120.96,56434120.96,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,527,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56434120.96,56446328.96,56446328.96,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,528,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56434121.92,56446329.92,56446329.92,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,528,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56446329.92,56458537.92,56458537.92,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,529,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56446330.88,56458538.88,56458538.88,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,529,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56458538.88,56470746.88,56470746.88,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,530,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56458539.84,56470747.84,56470747.84,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,530,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56470747.84,56482955.84,56482955.84,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,531,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56470748.8,56482956.8,56482956.8,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,531,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56482956.8,56495164.8,56495164.8,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,532,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56482957.76,56495165.76,56495165.76,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,532,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56495165.76,56507373.76,56507373.76,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,533,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56495166.72,56507374.72,56507374.72,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,533,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56507374.72,56519582.72,56519582.72,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,534,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56507375.68,56519583.68,56519583.68,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,534,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56519583.68,56531791.68,56531791.68,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,535,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56519584.64,56531792.64,56531792.64,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,535,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56531792.64,56544000.64,56544000.64,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,536,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56531793.6,56544001.6,56544001.6,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,536,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,50000000,50000000,50000000,50000000,56544001.6,56556209.6,56556209.6,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
5,537,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,50000000,50000000,50000000,50000000,56544002.56,56556210.56,56556210.56,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
